motors	PHOET/ORS	MOET/ORS	2408	plural	PHOET/TORS			
survival	SWAOEUFL	SWIIFL	2409	root	SUR/RAOEUFL, UR/SRAOEUFL, SUR/SRAOEUFL, SUR/SRAO*EUFL, SUR/SRAOEU/SRAL			brief
survivals	SUR/SRAOEUFLS	SUR/VIIFLS	2409	plural				
counter	KO*URPBT	KO*URNT	2410	root	KO*UFRPBT, KO*URPBTD, KOUPB/TER, KOUPBT/*ER			brief
countered	KOUPBT/ERD	KOUNT/ERD	2410	conjugation	KOUPB/TER/-D			
countering	KOUPB/TER/-G	KOUN/TER/-G	2410	conjugation				
counters	KOUPBT/ERS	KOUNT/ERS	2410	conjugation				
possess	PESZ	PESZ	2411	root	POS/ES, PO/SESZ, POE/SES, POS/SES, POE/SESZ	Picture someone with a burning desire to possess every single PEZ dispenser ever created. This fellow wants to possess all the PEZs, in other words.		brief
possessed	POS/ES/-D	POS/ES/-D	2411	conjugation	POE/SES/-D			
possesses	POE/SES/-S	POE/SES/-S	2411	conjugation				
possessing	POE/SES/-G	POE/SES/-G	2411	conjugation				
permission	PERPLGS	PERMSHN	2412	root	PER/PHEUGS			brief
valley	SRAL/HREU	VAL/LI	2413	root	SRAL/HRAOE, SRAL/KWREU, SRAL/KWRAOE, SRAL/KWRAO*E, SRAL/SKWREU/KWREU			
valleys	SRAELS	VAELS	2413	plural	SRAL/KWREUS, SRAL/HREU/-S, SRA*L/KWREU/-S			
float	TPHROET	NROET	2414	root				
floated	TPHROET/-D	NROET/-D	2414	conjugation				
floating	TPHROEGT	NROEGT	2414	conjugation	TPHROET/-G			
mad	PHAD	MAD	2415	root				
madder	PHAD/ER	MAD/ER	2415	comparative				
maddest	PHAD/*ES	MAD/*ES	2415	superlative				
greatly	TKPWRAELT	GRAELT	2416	root	TKPWRAERLT, TKPWRAEUT/HREU			brief
visible	SREUBL	VIBL	2417	root	SREUZ/-BL, SREUS/EUBL	If you did something embarrasing and want to become invisible, perhaps you can take a vacation in the small town of VEUBL (Vibble), located on an island off the coast of Sweden. I doubt anyone you embarrassed will find you there.		brief
electric	HREBG/TREUBG	LEK/TRIK	2418	root	HREBGT/REUBG, HREBG/TREUPBG, HREBGT/TREUBG, KHREBG/TREUBG, E/HREBG/TREUBG			brief
impressive	EUPL/PREF	IM/PREF	2419	root	EUPL/PR*EF, EUPL/PRES/EUF, EUPL/PRES/S*EUF			brief
evolution	EFGS	EFSHN	2420	root	AOEFLGS, EFL/AOUGS, EF/HRAOUGS, *EF/HRAOUGS	"My understanding is that EF (every) Pokemon can go through some sort of evolution, like how Charmander evolves into Charmeleon, who then becomes Charizard. (EF is the outline for ""every."")"		brief
awareness	A/WAEURPBS	A/WAARNS	2421	root	A/WAEUR/-PBS, A/WAEUR/TPHES			brief
violent	SROEUPBLT	VOINLT	2422	root	SRAOEUPBLT, SRAOEUL/EPBT, SRAOEU/HREPBT, SRAOEUL/HREPBT			brief
slave	SHRAEUF	SLAAF	2423	root				
slaves	SHRAFS	SLAFS	2423	plural	SHRAEUFS, SHRAF/-S, SHRAEUF/-S			
wealthy	WEL/TH*EU	WEL/TH*I	2424	root	W*ELT/KWREU, W*ELT/TH*EU, W*EPLT/KWREU	"Picture an informercial that says that you can be wealthy if only you engage in ""WEL/THEU"" (""Well Think."") But then you see an asterisk next to the claims that says: ""Your results may vary. Please pay Well Think, Inc. $10,000 for best results."""		brief
wealthier	WEL/TH*EU/ER	WEL/TH*I/ER	2424	comparative				
wealthiest	W*ELT/KWREFT	W*ELT/YEFT	2424	superlative	WEL/TH*EU/*ES			
architecture	TREGS	TRESHN	2425	root	TREBGS, ARBG/TEBG/KHUR, ARBG/TEBG/TAOUR, AR/KEU/TEBG/KHUR, ARBG/TEBGT/TAOUR			brief
acceptable	SEPL	SEM	2426	root	S*EBL, SEPBL, S*EFBL, SEP/-BL, SEP/ABL	SEPL (Southeast Poland) is an acceptable place to have a weightlifting competition between Slovakia and the Ukraine, since they'll be on neutral territory and the three countries share a border there.		brief
journal	SKWRURPBL	JURNL	2427	root	SKWRURPL, SKWROURPBL, SKWRAOURPBL, SKWRUR/TPHAL, SKWRURPB/A*L			
coal	KOEL	KOEL	2428	root				
measurement	PHEPLT	MEMT	2429	root	PHERB/*PLT, PHEZ/SHURPLT, PHERB/SHURPLT, PHERB/UR/*PLT, PHEZ/KWRURPLT	If you want to become a MEM-ber (member) of the American Bodybuilders Club, you have to reach a specific bicep measurement.		brief
random	TKROPL	DROM	2430	root	TKRO*PL, TKPRO*PL, RAPBD/OPL, RAPB/TKOPL, RAPBD/O*PL	When someone with a poor sense of rhythm tries to beat a DROM (drum), the beats that come out sound random.		brief
successfully	SUBG/SES/TPHREU	SUK/SES/NRI	2431	root				
depress	TKPRES	DPRES	2432	root	TKPRESZ, TKE/PRES			
depressed	TKE/PREFD	DE/PREFD	2432	conjugation	TKPRES/-D, TKAOE/PRES/-D			
depresses	TKAOE/PRES/-S	DEE/PRES/-S	2432	conjugation				
depressing	TKE/PREFG	DE/PREFG	2432	conjugation	TKPRES/-G			
illustration	EUL/SRAEUGS	IL/VAASHN	2433	root	*EULS/RAEUGS, EUL/STRAEUGS, EULS/TRAEUGS, EUL/US/TRAEUGS, EUL/HRUS/TRAEUGS			
illustrations	STRAEUGS/-S	STRAASHN/-S	2433	plural	EUL/STRAEUGS/-S			
burst	PWUFRT	BUFRT	2434	root	PW*URS, PW*UFRT, PWURS/-T			brief
privilege	PREUF	PRIF	2435	root	PREUFG, PREFRLG, PREUFLG, PREUFRG, PHREUFLG	Those on the PREUF-ry (peiphery) of society don't enjoy the same privelige that those in the upper class do.		brief
privileges	PREUFLGS	PRIFLSHN	2435	plural	PREUF/HREPBLGS, PREUF/HREPBLG/-S			
buyer	PWAOEUR	BIIR	2436	root	PWAOEUR/*ER, PWAOEU/KWRER			
mutual	PHAOUT/WAL	MUUT/WAL	2437	root	PHAOUT/AL, PHAOU/KHAL, PHAOU/KHUL, PHAOUFP/KWRUL, PHAOUFP/KWRAOUL	When a commercial comes on the TV, you and your friend reach a mutual agreement to PHAOUT (mute) the TV.		
rail	RAEUL	RAAL	2438	root				brief
motivate	PHOET/SRAEUT	MOET/VAAT	2439	root				brief
motivating	PHOET/SRAEUT/-G	MOET/VAAT/-G	2439	conjugation				
laboratory	HROERB	LOESH	2440	root	HROERBT, HRAB/TOER, HRAB/TREU, HRAB/TOEUR, HRARB/TOER	Researchers in an agriculture laboratory work tirelessly to figure out why there is a LOERB (lower bee) population--and discover colonly collapse disorder.		brief
mortgage	PHORT	MORT	2441	root	PHORG/APBLG, PHOR/TKPWAPBLG, PHORT/TKPWAPBLG	"Some people fear that they won't be able to pay off their mortgage until they're MORT (mort, French for ""dead"")."		brief
promotion	PROEGS	PROESHN	2442	root	PROEPLGS, PRO/PHOEGS, PROE/PHOEGS			brief
promotions	PROEPLGS/-S	PROEMSHN/-S	2442	plural	PRO/PHOEGS/-S, PROE/PHOEGS/-S			
passion	PAGS	PASHN	2443	root				
champion	KHAPL/PAOEPB	CHAM/PEEN	2444	root	KHAPL/KWROPB, KHA*PL/KWROPB, KHAFRP/KWROPB, KHAEUPL/PAOEPB, KHAPL/-P/KWROPB	A local man is honored as a champion for repairing a KHAPL (chapel) damaged by an earthquake with a ball-PAOEN (peen) hammer.		brief
fulfill	TPUL/TPEUL	FUL/FIL	2445	root				
dust	TKUFT	DUFT	2446	root	TK*US, TKWUFT			
dedicate	TKED/KAEUT	DED/KAAT	2447	root		Somewhat morbid, but imagine dedicating a monument to a dead (TKED) person named Kate--hence, TKED/KAEUT for dedicate.		
roughly	R*UFL	R*UFL	2448	root	R*EUFL, RUF/HREU	Two porcupines try to fight roughly, but they don't get hurt; they simply RUFL (ruffle) each other's needles.		brief
skirt	SKEURT	SKIRT	2449	root				
province	PROFPBS	PROFNS	2450	root	PRO*FPBS, PROF/EUPBS, PRO*F/EUPBS, PRO/SREUPBS, PRO*F/SREUPBS			
march	PHAFRPB	MAFRN	2451	root	PHAR/*FP, PHA*RPBLG			
marches	PHAR/-FPS	MAR/-CHS	2451	conjugation	PHAR/KHES, PHAFRPB/-S, PHAR/-FP/-S			
marching	PHAFRP/-G	MAFRP/-G	2451	conjugation	PHAR/-FPG			
evaluation	*EFLGS	*EFLSHN	2452	root	SRAELGS, AOE/SRALGS, SR-L/WAEUGS, SRAL/WAEUGS, AOEFL/WAEUGS			brief
evaluations	AOE/SRAL/WAEUGS/-S	EE/VAL/WAASHN/-S	2452	plural				
compromise	KPROES	XROES	2453	root	KPRAO*EUS, KPOE/PHAOEUZ, KO*PL/PHAOEUZ, KOFRP/PHAOEUZ, KPROE/PHAOEUS	When writing a college essay, you have to compromise on the quality of your PROES (prose), since you only have so much time to turn it in.		brief
compromised	KPROEFD	XROEFD	2453	conjugation	KPRAO*EUFD, KPROE/PHAOEUZ/-D, KPRO*E/PHAOEUS/-D			
compromises	KPROE/PHAOEUS/-S	XROE/MIIS/-S	2453	conjugation				
compromising	KPROEFG	XROEFG	2453	conjugation	KPROE/PHAOEUZ/-G			
accomplish	PHREURB	MRISH	2454	root	KPHREURB, ABG/KOFRP/HREURB, ABG/KOPL/PHREURB	You try to accomplish the coolest childhood feat possible--throwing a stone across the Potomac River, which legend says George Washington was able to do. But it's harder than you thought. Every stone lands short of the shore with a loud PLEUSH (plish).		brief
weakness	WAEBG/-PBS	WAEK/-NS	2455	root				
announcement	TPHOUPLT	NOUMT	2456	root	TPHAOUPLT, A/TPHOUPLT, A/TPHROUPLT, A/TPHOUPBS/*PLT			brief
announcements	A/TPHOUPBS/-PLTS	A/NOUNS/-MTS	2456	plural				
salt	SALT	SALT	2457	root	SAULT, SAULTD, STAULT			
salts	SAULTS	SAULTS	2457	plural	SALT/-S, SAULT/-S			
glance	TKPWHRAPBS	GLANS	2458	root				
glances	TKPWHRAPBS/-S	GLANS/-S	2458	plural				
opera	OP/RA	OP/RA	2459	root				
contest	KOPB/T*ES	KON/T*ES	2460	root	KAUPB/TEFT			brief
brush	PWRURB	BRUSH	2461	root				
embarrass	EPL/PWARS	EM/BARS	2462	root	EPL/PWRAS, EPL/PWAR/AS, EPL/PWAR/ASZ, EPL/PWAR/RAS, EPL/PWAR/RASZ			
embarrassed	EPL/PWRAFD	EM/BRAFD	2462	conjugation	EPL/PWRAS/-D, EPL/PWAEURS/-D			
embarrasses	EPL/PWAR/AS/-S	EM/BAR/AS/-S	2462	conjugation				
embarrassing	EPL/PWRAFG	EM/BRAFG	2462	conjugation	EPL/PWRAS/-G, EPL/PWAEURS/-G			
gallery	TKPWAL/REU	GAL/RI	2463	root	TKPWAL/TPHREU			
genetic	SKWRAO*EBG	J*EEK	2464	root	SKWREPBT/EUBG, SKPWREPBT/EUBG, SKWREPB/ET/EUBG, SKWRE/TPHET/EUBG	A porcupine's genetic code determines how pointy and spiny its JAOEK (cheek) is.		brief
aggressive	A/TKPWREF	A/GREF	2465	root	A/TKPWR*EF, A/TKPWREUFS, A/TKPWRES/UF, A/TPWRES/EUF, A/TKPWRES/EUF	I TKPWREF (grieve) when people become overly aggressive for no real reason and hurt others and themselves.		brief
chest	KHEFT	CHEFT	2466	root	KH*ES			
format	TPORPLT	FORMT	2467	root	TPORBLT, TPHORPLT, TPOFRPLT, TPOR/PHAT			brief
literary	HREUT/REU	LIT/RI	2468	root	HREUT/RAER, HREULT/RAER, HREUT/RAEUR			brief
govern	TKPWOFPB	GOFN	2469	root	TKPWOFRPB, TKPWO*FRPB, TKPWO*F/ERPB			
governed	TKPWOFRPBD	GOFRND	2469	conjugation				
governing	TKPWOFRPBG	GOFRNG	2469	conjugation	TKPWOFRPB/-G			
embrace	EPL/PWRAEUS	EM/BRAAS	2470	root	EPLG/PWRAEUS			
embraced	EPL/PWRAEUFD	EM/BRAAFD	2470	conjugation				
embraces	EPL/PWRAEUS/-S	EM/BRAAS/-S	2470	conjugation				
embracing	EPL/PWRAEUFG	EM/BRAAFG	2470	conjugation	EPL/PWRAEUGS			
praise	PRAEUS	PRAAS	2471	root	PRAEUZ			brief
praised	PRA*EUFD	PRAA*FD	2471	conjugation	PRAEUS/-D			
praises	PRAEUS/-S	PRAAS/-S	2471	conjugation				
praising	PRAEUS/-G	PRAAS/-G	2471	conjugation				
silent	SHREPBT	SLENT	2472	root	SHRAOEUPBT, SAOEUL/EPBT, SAOEU/HREPBT	If a church service is silent, without music, then perhaps it SLENT (is Lent).		brief
pump	P*UPL	P*UM	2473	root	PUFRP, PUPL/*P, PUPL/-P			
pumping	PUPL/*PG	PUM/*PG	2473	conjugation	PUPL/-PG, PUPL/P-G			
publisher	PHRER	MRER	2474	root	PWHREURB/*ER, PUB/HREURB/ER, PUB/HREURB/*ER	"Your mom tells you: ""Don't be a video game publisher and make ridiculous games. Make something practical, like a potato PLER (peeler)!"""		brief
celebration	SEL/PWRAEUGS	SEL/BRAASHN	2475	root				
golf	TKPWOFL	GOFL	2476	root	TKPWOL/*F, TKPWOL/-F			brief
compensation	KPEPBGS	XENSHN	2477	root	KEPBS/AEUGS, KOFRP/SAEUGS, KPEPB/SAEUGS, KPEPBS/AEUGS, KPEPBGS/AEUGS	Your stingy boss asks you if a PEBN (pen) would be enough compensation for your work this year. Uh, no.		brief
compensations	KPEPB/SAEUGS/-S	XEN/SAASHN/-S	2477	plural				
classical	KHRAL	KLAL	2478	root	KHRA*L, KHRAS/K-L, KHRAS/KAL, KHRASZ/KAL, KHRAFBG/K-L	KLAL could be an identifier for a classical radio station, at least one west of the Mississippi. But people with no appreciation for classical music might LAL (Lawl) at the music they hear.		brief
weigh	WAE	WAE	2479	root				
weighed	WA*ED	WA*ED	2479	conjugation				
versus	SR*S	V*S	2480	root	SR*S/-S, SRER/US, SRER/SUS, SRERS/US, SRERS/SUS	It's porcupine versus porcupine! Two porcupines charge at each other with wooden VS (Vs) in their hand, and fight to the death--or at least until they get sleepy.		brief
deficit	TK*EFT	D*EFT	2481	root	TK*EUFT, TKEF/SEUT, TKEF/SEUTD	You have to be a pretty TKEFT (deft) politician to get a deficit spending bill passed, since normally the voters would turn on you like rabid porcupines for doing that.		brief
modify	PHOD/TPEU	MOD/FI	2482	root	PHOD/TAOEU, PHOD/2350EU, PHOD/TPAOEU	You can get a mechanic to MOD (mod) your car, but I expect he'll charge you a FEU (fee).		brief
modified	PHOD/TPAOEUD	MOD/FIID	2482	conjugation	PHOD/TPAOEU/-D			
modifies	PHOD/TPAOEUS	MOD/FIIS	2482	conjugation				
modifying	PHOD/TPAOEUG	MOD/FIIG	2482	conjugation	PHOD/TPAOEU/-G			
flash	TPHRARB	NRASH	2483	root				
friendship	TPREP	FREP	2484	root	TPR*EUP, TPREPBD/SH-P, TPREPBD/SHEUP, TPREPBTD/SH-P, TPREPBD/H-P/SH-P	The bros develop their friendship by playing the FREP (Frappe) Snowland track on Mario Kart 64.		brief
friendships	TPR*EUPS	FR*IPS	2484	plural				
profession	PREGS	PRESHN	2485	root	PREFGS, PROFGS, PROEFGS, PRO/TPEGS, PROE/TPEGS			brief
professions	PROEFGS/-S	PROEFSHN/-S	2485	plural	PRO/TPEGS/-S, PROE/TPEGS/-S			
literally	HREUT/RAEL	LIT/RAEL	2486	root	HREULT/RAEL, HREURT/HREU, HREUT/RAERL, HREUT/HRAERL, HREUT/RAEL/HREU			brief
equation	KWAOEGS	QEESHN	2487	root	KWA*EUS, KWA*EUGS, KWAO*EGS, E/KWAEUGS, SKWA*EUGS	This outline has a hard E vowel sound--perhaps because E = MC^2 is among the most famous equations of all time.		brief
equations	AOE/KWAEUGS/-S	EE/QAASHN/-S	2487	plural				
gesture	SKWRES/TUR	JES/TUR	2488	root	SKWREFT/UR, SKWRES/KHUR, SKWREFT/AOUR, SKWRES/TAOUR, SKWR*ES/TAOUR			
gestures	SKWRES/KHURS	JES/CHURS	2488	plural	SKWRES/TAOURS, SKWRES/TAOUR/-S			
entertain	EPBT/TAEUPB	ENT/TAAN	2489	root	EUPBT/TAEUPB, SPWER/TAEUPB			
fantastic	TPAPB/T-FBG	FAN/T-FK	2490	root	TPAPB/TAFBG, TPAPB/TPAFBG, TPAPB/TA*S/EUBG, TPAPB/TAFT/EUBG, TPAPB/TAS/TEUBG	Any college football FAN (fan) would feel fantastic if she got to go T (to) the championship college FBG (football game).		brief
assign	A/SAOEUPB	A/SIIN	2491	root	A/SAOEUB, AS/SAOEUPB			
inflation	EUPB/TPHRAEUGS	IN/NRAASHN	2492	root	EUPB/TPHRAEUBGS			
historic	HEUFT/R-G	HIFT/R-G	2493	root	HEFT/REUBG, HEUFT/EUBG, HEUFT/ORBG, HEUS/TORBG, HEUFT/REUBG	The historic New York Stock Exchange has seen both R (red) and G (green) years, as indicated by stock charts.		brief
injure	SKWR-R	J-R	2494	root	EUPB/SKWRUR	If a father names his son after him, then his name will be the same, except that there's a J-R (Jr.) at the end. Now, if junior does something bad, that may injure the father's reputation. They have the same name, after all!		brief
injured	SKWR*RD	J*RD	2494	conjugation	SKWR-RD, SKWRERDZ, SKWR*R/-D, SKWR*RB/-D			
injuring	SKWR*RG	J*RG	2494	conjugation	SKWR-RG, SKWR*R/-G, SKWR-R/-G			
remote	RAOEPLT	REEMT	2495	root	RE/PHOET, ROE/PHOET, RAOE/PHOET	You can't find your remote because there is a RAOEM (ream) of paper scattered around the living room. Maybe you should clean your apartment a little!		brief
therapy	THEURP	THIRP	2496	root	TH*ERP, THAERP, THAEURP, THOEURP, THAOEURP	THEUP rhymes with chirp. Therapy can be a place for people to chirp away about things that they're too afraid to speak about to anyone else.		
therapies	TH*ERPS	TH*ERPS	2496	plural	THOEURPS			
orange	ORPBG	ORNG	2497	root	O/RAPBG, O*R/APBG, O*R/RAPBG, ORPB/-PBLG, O*R/APB/-PBLG	"Picture a sad guy realizing that he's not ORPBG (earning) enough money to afford fresh orange juice each day. (Actually though, you don't really need this story, since the brief is phonetic. I sometimes forget that PBG can serve as ""NJ"" just as it can serve as ""NG."""		
twist	TWEUFT	TWIFT	2498	root	TW*EUS			
twisted	TWEUFT/-D	TWIFT/-D	2498	conjugation				
twisting	TWEUFT/-G	TWIFT/-G	2498	conjugation				
personnel	PERPB/EL	PERN/EL	2499	root	PERS/TPHEL, PERGS/TPHEL, PERPB/TPHEL, PRERS/TPHEL, PERS/SOPB/EL			brief
imagination	PHAPBL/TPHAEUGS	MANL/NAASHN	2500	root	PH-PBLG/TPHAEUGS, PHAPBLG/TPHAEUGS, PHA*PBLG/TPHAEUGS, EUPL/APBLG/TPHAEUGS, EUPL/PHAPBLG/TPHAEUGS			brief
disagree	TKAO*EG	D*EEG	2501	root	TAO*EG, TKEUS/AG, TKEUS/TKPWRAOE	You and your friend disagree about how deep a porcupine can DAOEG (dig). You think he can only go a few feet, but she thinks they can dig all the way to the outer mantle.		brief
disagreeing	STKRAOEG	SDREEG	2501	conjugation	TKEUS/TKPWRAOEG, TKEUS/A/TKPWRAOEG, TKEUS/TKPWRAOE/-G			
disagrees	TKEUS/TKPWRAOES	DIS/GREES	2501	conjugation	TKEUS/A/TKPWRAOES			
throat	THROET	TLOET	2502	root	THRAOET, THRO*ET			
insight	EUPB/SAOEUT	IN/SIIT	2503	root				
tackle	TABG/*L	TAK/*L	2504	root	TABG/-L	A football team TABG-s (tacks) on another L (loss) onto their record because they forgot how to tackle the other team.		
tackles	TABG/-LS	TAK/-LS	2504	conjugation	TABG/*L/-S			
tackling	TABG/-LG	TAK/-LG	2504	conjugation	TABG/HR-G			
forever	TPR-FR	FR-FR	2505	root	TPOFR, TPHOFR, TPR*FR			brief
exceed	KPAOED	XEED	2506	root	EBGS/AOED, EBGS/AOEUD, EBGS/SAOED			
exceeded	EBGS/SAOED/-D	EX/SEED/-D	2506	conjugation				
exceeding	EBGS/SAOED/-G	EX/SEED/-G	2506	conjugation				
exceeds	KPAOEDZ	XEEDZ	2506	conjugation	EBGS/AOEDZ, EGS/SAOEDZ, EBGS/SAOEDZ			
expenditure	SPEPBD/TAOUR	SPEND/TUUR	2507	root	EBGS/PEPBD/TUR, EBGS/PEPBD/KHUR, EBGS/PEPBD/TAOUR, EBGS/PAOEPBD/TAOUR, EBGS/PEPB/TKEU/KHUR			
expenditures	EBGS/PEPBD/KHURS	EX/PEND/CHURS	2507	plural	EBGS/PEPBD/TAOURS, EBGS/PEPB/TKEU/KHURS			
joy	SKWROEU	JOI	2508	root				
joys	SKWROEUZ	JOIZ	2508	plural				
pregnant	PREGT	PREGT	2509	root	PRELGT, TPHAPBT, PREG/TPHAPBT, TPREG/PHAPBT, PREG/TPHAPBLT			brief
reliable	RE/HREUBL	RE/LIBL	2510	root	RE/HRAOEUBL, RE/HREU/-BL, RAOE/HRAOEUBL, RE/HRAOEU/-BL	"HREUBL is an outline for ""liberal."" The Northeast and the West Coast are two reliable areas for the Democratic party because they have lots of HREUBL (liberal) people."		brief
gear	TKPWAOER	GEER	2511	root				
poet	POET	POET	2512	root	POE/ET			
fortune	TP-RPB	F-RN	2513	root	TPAURPB, TPOR/KHUPB, TPOR/TAOUPB, TPAUR/TAOUPB, TPOR/KHAOUPB	If you go from making Fs and being at risk of dropping out of high school to earning an RN degree, you would essentially gain a fortune in lifelong earnings.		brief
ceremony	SER/PHOEPB	SER/MOEN	2514	root	S*ER/PHOEPB, SER/PHOE/TPH*EU, SER/PHOEPB/KWREU, SER/PHOEPB/TPH*EU			brief
ceremonies	SER/PHOEP/-S	SER/MOEP/-S	2514	plural				
pile	PAOEUL	PIIL	2515	root				
pig	PEUG	PIG	2516	root				
pigs	PEUGZ	PIGZ	2516	plural	PAO*EGS, PEUG/-S			
mixture	PHEUBGS/TUR	MIX/TUR	2517	root	PHEUBGS/KHUR, PHEUBGS/TAOUR			
mixtures	PHEUBGS/KHURS	MIX/CHURS	2517	plural	PHEUBGS/TAOURS, PHEUBGS/TUR/-S			
automatically	AUPL/HREU	AUM/LI	2518	root	AUPL/KHREU, AUT/PHAT/KHREU, A*UT/PHAT/KHREU, AUT/PHAT/KWHREU, AU/TO/PHAT/KHREU			brief
scholar	SKHRAR	SKLAR	2519	root	SKOL/AR, SKWHRAR, SKO/HRAR, SKOL/A*R, SKOL/HRAR			brief
psychological	SKOL	SKOL	2520	root	SAOEUBG/HR-L, SAOEUBG/HR-LG, SAOEUBG/HROLG, SAOEUBG/HROPBLG/K-L, SAOEUBG/HROPBLG/KAL	Psychological topics are generally related to the stuff inside your SKOL (skull).		brief
dramatically	TKRA/KPHAT/HREU	DRA/XHAT/LI	2521	root	TKRA/PHAT/KHREU, TKRA/PHA/TEUBG/HREU, TKRA/PHAT/EUBG/HREU			
stake	STAEUBG	STAAK	2522	root				
creature	KRAOEFP	CEECH	2523	root	KRAO*EFP, KRAOE/TUR, KRAOET/UR, KRAOE/KHUR, KRAOEFP/UR	Creatures have a tendency to s-KRAOECH (screech), especially birds and small mammals. It's much less pleasant than talking.		brief
partnership	PARP	PARP	2524	root	P*EUP, PR*EUP, P*EUP/SH-P, PART/TPHER/SH-P, PART/TPHER/SHEUP			brief
partnerships	P*EUPS	P*IPS	2524	plural				
participation	PARPGS	PARPSHN	2525	root	PAEUPGS, PARS/PAEULS, PARTS/PAEUGS, PAR/TEUS/PAEUGS			brief
clause	KHRAUS	KLAUS	2526	root	KHRAUZ			
clauses	KHRAUS/-S	KLAUS/-S	2526	plural				
penalty	PEPBLT	PENLT	2527	root	PEPB/ALT, PEPBL/TEU, PEPB/AL/TEU, PEPB/TPHAL/TEU			
chamber	KHAEURPL	CHAARM	2528	root	KHAPL/PWER, KHAEUPL/PWER	Although the bathroom at this rustic CANADIAN (AEU) hotel has a lot KHAEURM (charm), the only problem is that it has a chamber pot instead of a toilet.		brief
fancy	TPAPB/SEU	FAN/SI	2529	root	TPAPBS/SEU, TPAPBS/KWREU			
fancier	TPAPBS/KWRER	FANS/YER	2529	comparative				
fanciest	TPAPBS/KWR*ES	FANS/Y*ES	2529	superlative	TPAPBS/KWREFT			
poetry	POEURT	POIRT	2530	root	POEUFRT, PO*EUFRT, POE/TREU, POET/REU, POET/TREU	A worker at an oil refinery at the P(o)RT (Port) of Houston reads some 18th century poetry during his lunch break.		brief
chat	KHAT	CHAT	2531	root				
clothing	KHRO*ET/-G	KLO*ET/-G	2532	root				
evolve	AOE/SROF	EE/VOF	2533	root	OE/SROFL, AOE/SROFL, E/SROL/*F, AOE/SROL/-F			brief
evolved	AOE/SROFLD	EE/VOFLD	2533	conjugation	E/SROL/*FD, AOE/SROL/-FD			
evolves	AOE/SROFLS	EE/VOFLS	2533	conjugation	E/SROL/*FS, AOE/SROL/-FS			
evolving	AOE/SROLG	EE/VOLG	2533	conjugation	AOE/SROFLG, E/SROL/*FG, AOE/SROF/-G, AOE/SROL/-FG			
sake	SAEUBG	SAAK	2534	root	SA/KAOE, SABG/KAOE			
shelf	SHEFL	SHEFL	2535	root	SHEL/*F			brief
boost	PWAOFT	BOOFT	2536	root	PWAO*S			brief
tail	TAEUL	TAAL	2537	root				
possession	PEFGS	PEFSHN	2538	root	P*EGS, PO/SEGS, PO/S*EGS, POE/SEGS, POS/SEGS			brief
possessions	POE/SEGS/-S	POE/SESHN/-S	2538	plural				
abortion	A/PWORGS	A/BORSHN	2539	root	PW/A/PWORGS			
abortions	A/PWRORGS/-S	A/BRORSHN/-S	2539	plural				
curious	KAOURS	KUURS	2540	root	KUR/KWRUS, KUR/KWROUS, KAOUR/KWRUS, KAOUR/KWROUS	If you're curious about finding KAOURS (cures) for cancer, consider a career in medical research!		
wooden	WAOD/EPB	WOOD/EN	2541	root	WAOD/*EPB			
boom	PWAOPL	BOOM	2542	root				
tale	TAEL	TAEL	2543	root				
democratic	TKEPL/RAT/EUBG	DEM/RAT/IK	2544	root	TKEPL/KRAT/EUBG, TKEPL/TKRAT/EUBG, TKPEPL/KRAT/EUBG			
maintenance	PHAPB/TPHAPBS	MAN/NANS	2545	root	PHAEUPBT/APBS, PHAPBT/TPHAPBS, PHAEUPT/TPHAPBS, TPHAPBT/TPHAPBS, PHAEUPBT/TPHAPBS	The Boston Globe reports that 96.8% of highway maintenance workers are a MAN (man). Is that due to social expectations, genetics, or some combination of the two?		brief
consequently	KWEPBT/HREU	QENT/LI	2546	root	KWEPBS/HREU, KAUPBS/KWEPBT/HREU, KWAUPBS/KWEPBT/HREU			brief
pot	POT	POT	2547	root				
cow	KOU	KOU	2548	root	KO*U			brief
strengthen	SPEPBG/*EPB	SPENG/*EN	2549	root	STREPB/THEPB, STREPBG/THEPB			
strengthened	STR*EPBG/-PBD	STR*ENG/-ND	2549	conjugation	STREPBG/*EPBD			
strengthens	STR*EPBT/EPBS	STR*ENT/ENS	2549	conjugation	STREPBG/*EPBS			
whilst	WHAOEULS	WHIILS	2550	root	WHAOEUFLT			
constraint	KOPB/STRAEUPBT	KON/STRAANT	2551	root	KAUPB/TRAEUPBT, KAUPB/STRAEUPBT, KAEUPB/STRAEUPBT			
constraints	KAUPB/STRAEUPBTS	KAUN/STRAANTS	2551	plural				
fold	TPOELD	FOELD	2552	root				
folded	TPOELD/-D	FOELD/-D	2552	conjugation				
folding	TPOELGD	FOELGD	2552	conjugation	TPOELD/-G			
folds	TPOLDZ	FOLDZ	2552	conjugation	TPOELDZ			
bin	PWEUPB	BIN	2553	root	PW*EUPB			
undergo	UPBD/TKPW	UND/G	2554	root	UPBDZ/TKPWOE			brief
undergone	UPBD/TKPWOPB	UND/GON	2554	conjugation				
underwent	UPBD/WEPBT	UND/WENT	2554	conjugation				
potentially	PHREPBL	MRENL	2555	root	PEPBL/HR*EU, POE/TEPBGS/HREU, PO/TEFRPBLG/HREU, POE/TEFRPBLG/HREU, POE/TEGS/A*L/HREU			brief
scope	SKOEP	SKOEP	2556	root	SKWOEP			
